SimFin ID,Company,Ticker,ISIN,Price Close,MCAP,Volume (SMA 2m),Chg. WC,Op. CF,Inv. CF,Fin. CF,Revenues,EBIT,Net income,FCF,P/E,ROA,Avg. shares basic,Op. Exp.,SG&A,R&D,EBITDA,ST debt,Cur. assets,Debt,Equity,Net Cash from Equity,Operating Margin,Net Margin,ROE,FCF/Net inc.,COGS,Gross Profit,Gross Margin
378174,KeyCorp,KEY,US4932671088,16.59,15647617210,14761515.54762,-7959000000,1745000000,7864000000,-9041000000,6048000000,998000000,-178000000,-6751000000,-86.60947,-0.00095,929263750,,,,1110000000,25000000,,22186000000,14789000000,3000000,0.16501,-0.02943,-0.01204,37.92697,,,
186556,"Keysight Technologies, Inc.",KEYS,US49338L1035,150.21,26067947355,1256575.11905,-72000000,1071000000,-819000000,-1181000000,5003000000,920000000,917000000,926000000,28.70698,0.09836,175250000,-2255000000,-1365000000,-904000000,1172000000,600000000,3996000000,1796000000,5230000000,-650000000,0.18389,0.18329,0.17533,1.00981,-1828000000,3175000000,0.63462
384594,KIMBERLY CLARK CORP,KMB,US4943681035,141.14,47536576827,2104527.54762,490000000,3601000000,-719000000,-2220000000,20280000000,3129000000,2289000000,3833000000,20.80566,0.13247,337425000,-4167000000,-4127000000,,3878000000,806000000,5949000000,7964000000,1281000000,-276000000,0.15429,0.11287,1.78689,1.67453,-12984000000,7296000000,0.35976
378175,Kimco Realty,KIM,US49446R1095,23.54,15868600388,3802192.14286,21192000,941478000,-310438000,-1039962000,1901653000,613667000,338175000,1098151000,44.82011,0.01734,643884500,-926866000,-138712000,,1168253000,7337253000,541413000,7337253000,10796617000,-1491000,0.3227,0.17783,0.03132,3.24729,,,
88392,"KINDER MORGAN, INC.",KMI,US49456B1017,21.61,47962587110,13012147.04762,997000000,6534000000,-4309000000,-2621000000,15359000000,4213000000,2447000000,5734000000,19.6296,0.03461,2222750000,-5579000000,-43000000,,6512000000,3062000000,2190000000,31711000000,31694000000,-212000000,0.2743,0.15932,0.07721,2.34328,-5567000000,9792000000,0.63754
3308077,KINROSS GOLD CORP,KGC,CA4969024047,9.21,11308387741,15213350.57143,-230500000,1050100000,-1601800000,437500000,3455100000,467700000,-637100000,289400000,-18.51152,-0.06128,1280531000,-397700000,-129800000,-154100000,1251700000,86800000,1852600000,3399600000,5882200000,,0.13537,-0.18439,-0.10831,-0.45425,-2589700000,865400000,0.25047
949714,KITE REALTY GROUP TRUST,KRG,US49803T3005,26.76,5878252500,1380491.45238,-25830000,407831000,126828000,-510618000,827368000,153231000,-23805000,408256000,-246.72334,-0.00342,219478664,-564080000,-54009000,,565472000,3015626000,508006000,3015626000,3499573000,-3000,0.1852,-0.02877,-0.0068,-17.15001,-110057000,717311000,0.86698
805180,KKR & Co. Inc.,KKR,US48251W1045,129.25,114701604361,3324403.35714,-6252061000,-1261485000,-2666122000,9304745000,21573960000,6230848000,4600393000,,24.72205,0.0132,879931451,-15343112000,-1831078000,,,,169330068000,49094456000,58529967000,-17569000,0.28881,0.21324,0.0786,,,,
132518,KLA TENCOR CORP,KLAC,US4824801009,731.04,98270068083,1068919,-205364000,3304392000,-1476985000,-1771834000,9812247000,3635684000,2761896000,3987881000,35.82416,0.17895,135345000,-2248490000,-969509000,-1278981000,4037414000,749936000,10031144000,6630135000,3368328000,-1590812000,0.37053,0.28147,0.81996,1.44389,-3928073000,5884174000,0.59968
993639,Knight-Swift Transportation Holdings Inc.,KNX,US4990491049,52.68,8526995520,1973510.80952,-269815000,750186000,-1070876000,-268222000,7620976000,195446000,67204000,103177000,126.58145,0.00535,161480250,-3089380000,-545684000,,983313000,485907000,1450215000,1779028000,7070353000,5094000,0.02565,0.00882,0.00951,1.53528,-4336150000,3284826000,0.43102
693432,Kraft Heinz Co,KHC,US5007541064,35.14,42487032441,7577257,-645000000,4105000000,-1073000000,-3056000000,26317000000,5293000000,1922000000,5326000000,22.30531,0.02164,1220000000,-3796000000,-3796000000,,6287000000,669000000,7530000000,19934000000,49031000000,-992000000,0.20112,0.07303,0.0392,2.77107,-17228000000,9089000000,0.34537
258154,KROGER CO,KR,US5010441013,54.62,39516820504,4181460.83333,-1377000000,5888000000,-3791000000,-1717000000,150143000000,2921000000,2149000000,3321000000,18.27444,0.04166,719000000,-30503000000,-26463000000,,6067000000,198000000,14163000000,12219000000,12413000000,-24000000,0.01945,0.01431,0.17312,1.54537,-116719000000,33424000000,0.22261
1346698,"Kyndryl Holdings, Inc.",KD,US50155Q1004,23.46,5424127575,1690332.2619,-3542000000,1318000000,-1345000000,-282000000,27800000000,302000000,-484000000,-2057000000,-11.12896,-0.04762,229600000,-4769000000,-4769000000,,2459000000,130000000,4563000000,3239000000,1101000000,-7000000,0.01086,-0.01741,-0.4396,4.25,-22729000000,5071000000,0.18241
101897,LAM RESEARCH CORP,LRCX,US5128071082,75.59,98173268400,13268282.38095,348768000,4640559000,-372447000,-3982307000,14905386000,4282100000,3827772000,5126347000,25.95056,0.20421,1314100000,-2770691000,-868247000,-1902444000,4641799000,504814000,12883220000,4983334000,8539454000,-2707288000,0.28729,0.2568,0.44825,1.33925,-7852595000,7052791000,0.47317
1077538,"Lamb Weston Holdings, Inc.",LW,US5132721045,65.77,9449217532,3528460.83333,-271000000,798200000,-984100000,-48000000,6467500000,1064700000,725600000,400700000,13.13406,0.09849,144900000,-701400000,-701400000,,1371500000,382700000,2090000000,3823400000,1787800000,-225300000,0.16462,0.11219,0.40586,0.55223,-4701400000,1766100000,0.27307
1076498,LAS VEGAS SANDS CORP,LVS,US5178341070,40.79,30039050185,6474992.90476,-8000000,3373000000,-1141000000,-3289000000,11430000000,2820000000,1609000000,3287000000,19.10209,0.07621,753500000,-3139000000,-1131000000,-223000000,4102000000,930000000,6685000000,13738000000,3894000000,-1354000000,0.24672,0.14077,0.4132,2.04288,-5471000000,5959000000,0.52135
1234777,LATTICE SEMICONDUCTOR CORP,LSCC,US5184151042,52.07,7173800224,3495660.66667,-25090000,205572000,-33696000,-166005000,627656000,145478000,189921000,92846000,37.74219,0.22951,137661500,-288989000,-124352000,-161159000,181717000,,353204000,0,698849000,-81136000,0.23178,0.30259,0.27176,0.48887,-193189000,434467000,0.69221
80077,LENNAR CORP /NEW/,LEN,US5260571048,182.41,51110539035,1809126.54762,-738943000,4150688000,-371193000,-4173955000,35776308000,5556092000,4143928000,6069243000,12.6517,,287417013,-615122000,-564783000,,5677963000,,27643081000,0,26777930000,-1922120000,0.1553,0.11583,,1.46461,-29605094000,6171214000,0.17249
705588,LEVI STRAUSS & CO,LEVI,US52736R1023,19.78,7862611100,1332614.35714,415800000,858900000,-300600000,-382900000,6152100000,469000000,143900000,807300000,54.74769,0.02326,398290832,-3098400000,-3098400000,,643600000,246000000,2650000000,1252000000,1953700000,-64400000,0.07623,0.02339,0.07366,5.61015,-2584700000,3567400000,0.57987
670717,Liberty Global plc,LBTYA,GB00B8W67662,20.48,11380638188,1538548.2381,842700000,1985600000,-1617600000,-556500000,7412800000,-67000000,-5261500000,1929700000,,-0.12323,,-5219400000,-1718400000,,2197800000,771400000,5387600000,15191600000,18316800000,-1262700000,-0.00904,-0.70979,-0.25238,-0.36676,-2260400000,5152400000,0.69507
378181,Lilly (Eli) & Co.,LLY,US5324571083,904.97,860106816317,3187339.2381,-5146800000,4509800000,-9381100000,5360900000,38922800000,13427200000,7342200000,8893500000,110.9835,0.10215,900431000,-18003800000,-7798000000,-10205800000,15040900000,5161600000,30204300000,28892000000,13635500000,0,0.34497,0.18863,0.53846,1.21129,-7491800000,31431000000,0.80752
243942,LINCOLN NATIONAL CORP,LNC,US5341871094,30.32,5160376315,1442477.21429,-3781000000,-2586000000,-1350000000,5643000000,14171000000,-569000000,442000000,,11.66123,0.00115,169995571,,,,,450000000,,11793000000,2322000000,-7000000,-0.04015,0.03119,0.19035,,,,
1117109,LINDE PLC,LIN,IE00BZ12WP82,467.03,223008103261,1446097.61905,-1084000000,9130000000,-4483000000,-3220000000,32824000000,8308000000,6548000000,8676000000,34.47183,0.08163,483312750,-7304000000,-3340000000,-149000000,12123000000,4587000000,12843000000,21518000000,39551000000,-3925000000,0.25311,0.19949,0.16556,1.32498,-17212000000,15612000000,0.47563
682157,"Live Nation Entertainment, Inc.",LYV,US5380341090,102.8,23861292575,1620075.59524,-202941000,1124899000,-878984000,-755791000,23813905000,957520000,524004000,673393000,44.98482,0.02562,229301815,-4790070000,-3906032000,,1242734000,1137272000,10684133000,6218074000,1558072000,27084000,0.04021,0.022,0.33632,1.28509,-18066315000,5747590000,0.24135
124743,LKQ CORP,LKQ,US5018892084,40.77,10732950219,1979430.38095,-79000000,1119000000,-2435000000,-273000000,14483000000,1321000000,728000000,1519000000,14.94993,0.04786,266950000,-4361000000,-4021000000,,1705000000,44000000,5085000000,4297000000,6144000000,-185000000,0.09121,0.05027,0.11849,2.08654,-8801000000,5682000000,0.39232
103644,LOCKHEED MARTIN CORP,LMT,US5398301094,565.49,134789067116,1043798.57143,1076000000,8824000000,-2018000000,-7956000000,71069000000,8517000000,6736000000,10403000000,20.40205,0.1223,243025000,-36000000,,,9998000000,142000000,22967000000,19257000000,6175000000,-6600000000,0.11984,0.09478,1.09085,1.54439,-62516000000,8553000000,0.12035
186050,LOWES COMPANIES INC,LOW,US5486611073,256.63,145584702590,2260422.7381,-67000000,9587000000,-1986000000,-6735000000,84023000000,10484000000,6931000000,12607000000,21.16985,0.15425,571750000,-17419000000,-15692000000,,12433000000,1290000000,22337000000,35949000000,-13763000000,-3563000000,0.12478,0.08249,-0.5036,1.81893,-56120000000,27903000000,0.33209
639823,LPL Financial Holdings Inc.,LPLA,US50212V1008,212.1,15857208969,1020137.90476,-1151866000,562750000,-734284000,925735000,10930574000,1936283000,974410000,1062149000,16.35416,0.0847,75132750,-1070628000,-126619000,,2323540000,,6118376000,4442840000,2515347000,559197000,0.17714,0.08915,0.38739,1.09004,,,
1291785,"Lucid Group, Inc.",LCID,US5494981039,36.4,8440711188,3478333.59524,-381034000,-2011863000,-474032000,1062610000,668286000,-2986328000,-2759671000,-4001249000,-3.03209,-0.33559,229878420,-1899726000,-854194000,-1045532000,-2722977000,,4001488000,1999547000,4167208000,2840039000,-4.46864,-4.12948,-0.66224,1.4499,-1754888000,-1086602000,-1.62595
90670,lululemon athletica inc.,LULU,US5500211090,270.2,31791880610,2548862.47619,174077000,2344615000,-637097000,-1159720000,9989290000,2299374000,1632525000,1701116372,20.82945,0.24207,125849750,-3547968000,-3546715000,,2693416004,278158120,3571744000,1457312290,4031645000,-1155445025,0.23018,0.16343,0.40493,1.04202,-4141948000,5847342000,0.58536
373834,"Lumen Technologies, Inc.",LUMN,US5502411037,6.38,6487248145,47613637.54762,823000000,3258000000,-970000000,-1250000000,13716000000,575000000,-2065000000,1567000000,-3.04279,-0.06268,984852500,-6249000000,-3252000000,,3572000000,192000000,3760000000,18603000000,466000000,,0.04192,-0.15055,-4.43133,-0.75884,-6892000000,6824000000,0.49752
378183,LyondellBasell,LYB,NL0009434992,93.94,30538880763,1688980.2619,308000000,4549000000,-2003000000,-2142000000,41037000000,3269000000,2324000000,3748000000,13.13705,0.0627,325000000,-1740000000,-1610000000,-130000000,4768000000,173000000,12911000000,11190000000,13577000000,-116000000,0.07966,0.05663,0.17117,1.61274,-36028000000,5009000000,0.12206
11794952,Magnolia Oil & Gas Corporation,MGY,US5596631094,25.21,5019806477,2039144.97619,10957000,914522000,-934089000,-381318000,1294448000,550868000,381120000,604020000,12.21769,0.13406,184704750,-705383000,-85000000,-5861000,929767000,,453866000,394131000,1918356000,-267136000,0.42556,0.29443,0.19867,1.58486,-38197000,1256251000,0.97049
378185,Marathon Oil Corp.,MRO,US5658491064,27.43,15471493820,5615622.85714,-127078539,4071000000,-1970644305,-2135000000,6568000000,1933861090,1434000000,1941684422,10.70591,0.07291,594000000,-685821936,-301000000,-51000000,4387334793,850000000,1557000000,5428000000,11144000000,,0.29477,0.21833,0.12868,1.35403,-3761613897,2622690240,0.39962
353184,Marathon Petroleum Corp,MPC,US56585A1025,164.67,55112422513,2413239,-807000000,10850000000,-2206000000,-11550000000,149759000000,11234000000,7183000000,13832000000,8.46504,0.08428,369250000,-7477000000,-3246000000,,14572000000,4903000000,31347000000,28937000000,28088000000,-10384000000,0.07501,0.04796,0.25573,1.92566,-131048000000,18711000000,0.12494
98192,MARRIOTT INTERNATIONAL INC /MD/,MAR,US5719032022,238.74,67210745155,1652263.90476,-799000000,3183000000,-447000000,-2945000000,24439000000,3925000000,2936000000,3391000000,23.76423,0.11406,292250000,-19335000000,-1078000000,,4209000000,960000000,3500000000,13143000000,-2091000000,-4001000000,0.1606,0.12014,-1.40411,1.15497,-1179000000,23260000000,0.95176
85544,"MARSH & MCLENNAN COMPANIES, INC.",MMC,US5717481023,226.19,111230268831,1486480.42857,-1046000000,3585000000,-1699000000,-1730000000,8223000000,-9741000000,-25686000000,-11203000000,-4.31052,-0.52862,489500000,,,,-9010000000,1267000000,,13545000000,13565000000,-904000000,-1.1846,-3.12368,-1.89355,0.43615,,,
198029,MARVELL TECHNOLOGY GROUP LTD,MRVL,US5738741041,71.55,61933680000,12363132.40476,121700000,1486600000,-371100000,-1296100000,2968900000,-51630000,-277298000,63225000,,-0.02576,668772000,-1539980000,-467240000,-1072740000,146282000,118300000,2647700000,1192811000,14478700000,-206000000,-0.01739,-0.0934,-0.03287,-0.228,-1480550000,1488350000,0.50131
255010,MASCO CORP /DE/,MAS,US5745991068,81.69,17828747658,1634524.2619,30000000,544000000,-295000000,-876000000,7878000000,1360000000,912000000,1627000000,19.90746,0.16999,222250000,-1508000000,-1508000000,,1509000000,3000000,2898000000,2948000000,182000000,-472000000,0.17263,0.11577,5.01099,1.78399,-5010000000,2868000000,0.36405
331628,Mastercard Inc,MA,US57636Q1040,494.76,457076598663,2264456.28571,-2779000000,12173000000,-1204000000,-10692000000,26390000000,15388000000,12258000000,15334000000,37.72858,0.28956,934750000,-11002000000,-10145000000,,16245000000,1086000000,17780000000,15605000000,7482000000,-8189000000,0.5831,0.46449,1.63833,1.25094,,,
1333935,Matador Resources Co,MTDR,US5764852050,51.7,6452996041,1460596.66667,84052000,2140806000,-2092606000,-50135000,3243255000,1393248000,940776000,2268427000,6.63366,0.11044,120711500,-1705918000,-118791000,,2244342000,,738440000,1981596000,4855605000,344663000,0.42958,0.29007,0.19375,2.41123,-144089000,3099166000,0.95557
647179,"Match Group, Inc.",MTCH,US57667L1070,36.26,9351273135,4699418.38095,-77363000,979994000,-80109000,-792783000,3471541000,917374000,649897000,994620000,15.03966,0.14875,269559500,-1588727000,-1068080000,-421025000,1016996000,,1285922000,3845571000,-130112000,-778617000,0.26426,0.18721,-4.9949,1.53043,-965440000,2506101000,0.7219
378187,Mattel Inc.,MAT,US5770811025,19.42,6600858000,2737630.02381,108847000,993037000,-198884000,-364521000,5428712000,661610000,322216000,1068187000,21.0026,0.05456,348474500,-2026119000,-2026119000,,836234000,,2604370000,2332169000,1973133000,-326546000,0.12187,0.05935,0.1633,3.31513,-2740983000,2687729000,0.4951
243628,MCDONALDS CORP,MCD,US5801351017,292.03,209485748421,3450582.78571,79500000,9596900000,-5110700000,-5252900000,25757400000,14100400000,8308100000,15568500000,25.44752,0.15442,723968591,-2001600000,,,16107900000,,4205000000,38524000000,-4824000000,-3526100000,0.54743,0.32255,-1.72224,1.87389,,,
380928,MCKESSON CORP,MCK,US58155Q1031,511.62,66345224974,1022071.69048,-507000000,3986000000,-1010000000,-3308000000,313751000000,4170000000,2959000000,4508000000,22.78429,0.04129,131775000,-8788000000,-8788000000,,4815000000,51000000,52252000000,5635000000,-1381000000,-2834000000,0.01329,0.00943,-2.14265,1.52349,-300793000000,12958000000,0.0413
1063682,MDU RESOURCES GROUP INC,MDU,US5526901096,14.49,5332584700,1865118.7619,4780000,400045000,-589231000,147058000,4397485000,451118000,406996000,,11.59791,0.05113,325762714,-402022000,,,,193608000,1397039000,2400617000,3017804000,-4811000,0.10259,0.09255,0.13486,,-3544345000,853140000,0.19401
73420,Medtronic plc,MDT,IE00BTN1Y115,88.13,113025887148,6174619.11905,-566000000,6898000000,-2086000000,-4680000000,32577000000,5565000000,3930000000,6837000000,29.56504,0.04379,1318400000,-15664000000,-10779000000,-2744000000,8202000000,1553000000,21947000000,27865000000,48160000000,-4478000000,0.17083,0.12064,0.0816,1.73969,-11348000000,21229000000,0.65166
18591362,Melco Resorts & Entertainment Limited,MLCO,US5854641009,5.64,7499389938,3936500.21429,242537000,622690000,-48513000,-1129124000,,,,,,,,,,,,55039574,1544292000,,-1287782065,-170889729,,,,,,,
825113,Mercedes-Benz Group AG,MBG.DE,n/a,64.09,68563482000,2698679.59524,631798706,26474723959,-6920405399,-29115617801,147989600988,16361858722,25947954198,23467201847,2.64233,0.08963,1069793641,-20932759939,-12875256560,-5802349349,24233838007,58354415174,113854885827,132633257428,87976429759,27957984,0.11056,0.17534,0.29494,0.9044,-113639643826,34349957161,0.23211
262201,"Merck & Co., Inc.",MRK,US58933Y1055,118.64,300729776776,9708122.45238,241000000,16690000000,-2726000000,-8112000000,62479000000,16047000000,13736000000,18337000000,21.89088,0.12196,2534500000,-30971000000,-10545000000,-20426000000,20141000000,3071000000,38205000000,37788000000,43648000000,-1059000000,0.25684,0.21985,0.3147,1.33496,-15461000000,47018000000,0.75254
121021,"Meta Platforms, Inc.",META,US30303M1027,537.95,1360914922276,13543024.88095,-2784000000,78422000000,-29581000000,-45221000000,149783000000,58797000000,51434000000,49076000000,26.72283,0.22339,2555000000,-63133000000,-22860000000,-40273000000,71839000000,,76431000000,18389000000,156763000000,-30818000000,0.39255,0.34339,0.3281,0.95415,-27853000000,121930000000,0.81404
380562,METLIFE INC,MET,US59156R1086,79.25,55500743966,3340001.59524,,14475000000,43775000000,-49688000000,68774000000,2404000000,2708000000,,21.38696,0.00401,730800000,,,,,,,15199000000,27540000000,-575000000,0.03496,0.03938,0.09833,,,,
1067477,MGIC INVESTMENT CORP,MTG,US5528481030,25.42,6589721772,1525994.30952,-97924000,715789000,-130574000,-614131000,1180100000,979900000,745673000,1105471000,9.31641,0.1143,273288500,,,,1006727000,,,643931000,5116921000,-438207000,0.83035,0.63187,0.14573,1.48251,,,
139431,MGM Resorts International,MGM,US5529531015,36.96,11227328925,5094616.02381,-231572000,2433527000,-1040567000,-2798547000,17059591000,1703538000,879125000,1305316000,13.83423,0.02102,329059000,-5686793000,-4826377000,,2499200000,,4409136000,6292676000,3846313000,-2104035000,0.09986,0.05153,0.22856,1.48479,-9669260000,7390331000,0.43321
333440,MICROCHIP TECHNOLOGY INC,MCHP,US5950171042,76.36,40967527680,6789890.80952,-75800000,2276600000,-376700000,-1856000000,6587100000,1875600000,1369800000,2707900000,30.09692,0.08648,539900000,-2298600000,-681100000,-1040600000,2720900000,,2948300000,6167900000,6406000000,-834600000,0.28474,0.20795,0.21383,1.97686,-2412900000,4174200000,0.63369
60906,MICRON TECHNOLOGY INC,MU,US5951121038,87.35,96857289826,22460653.7619,-1968000000,5351000000,-5541000000,-1480000000,21371000000,-1690000000,-1539000000,-2850000000,-62.54691,-0.02323,1102000000,-4131000000,-1053000000,-3246000000,6041000000,398000000,23319000000,13258000000,44225000000,0,-0.07908,-0.07201,-0.0348,1.85185,-18930000000,2441000000,0.11422
59265,MICROSOFT CORP,MSFT,US5949181045,430.81,3202227264919,20677014.14286,1824000000,118548000000,-95433000000,-39294000000,245122000000,109433000000,88136000000,108718000000,36.32283,0.17209,7431000000,-61575000000,-32065000000,-29510000000,131720000000,8942000000,159734000000,51630000000,268477000000,-15252000000,0.44644,0.35956,0.32828,1.23353,-74114000000,171008000000,0.69764
18773577,MINISO Group Holding Limited,MNSO,US66981J1025,15.14,19132261831,1382828.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
16239121,"Mitsubishi UFJ Financial Group, Inc.",MUFG,US6068221042,10.11,124734257401,2659708.80952,-335718000000,-61747346000000,59931869000000,-1609665000000,,,,,,,,,,,,,,,,-228141000000,,,,,,,
917766,"Moderna, Inc.",MRNA,US60770K1079,69.86,26853906656,4879850.92857,345000000,-3241000000,2018000000,-119000000,5050000000,-4635000000,-5867000000,-2965000000,-4.5456,-0.37417,381750000,-6304000000,-1454000000,-4850000000,-4107000000,,9661000000,0,11712000000,69000000,-0.91782,-1.16178,-0.50094,0.50537,-3381000000,1669000000,0.3305
248956,MOLSON COORS BREWING CO,TAP,US60871R2094,55.34,10799807640,1934175.33333,-262300000,2079200000,-882500000,-493900000,11937900000,1703500000,1168800000,1770400000,10.10637,0.04267,213450000,-2969100000,-2813100000,,2383100000,894200000,4037700000,7055700000,13415700000,-553700000,0.1427,0.09791,0.08712,1.51472,-7265300000,4672600000,0.39141
378190,Mondelez International,MDLZ,US6092071058,75.05,100251617835,5983561.95238,-861000000,4927000000,675000000,-5623000000,35976000000,6254000000,3947000000,6946000000,25.73129,0.054,1353250000,-8257000000,-8107000000,,7512000000,3612000000,15170000000,19753000000,27718000000,-2025000000,0.17384,0.10971,0.1424,1.75982,-21465000000,14511000000,0.40335
720635,"MongoDB, Inc.",MDB,US60937P1066,280.11,20691572760,1445794.42857,-109858000,155264000,329209000,204550000,1819610000,-285808000,-219879000,-371017000,-92.51197,-0.07022,72619470,-1632769000,-1064039000,-568730000,-268240000,,2722047000,1144977000,1363047000,40380000,-0.15707,-0.12084,-0.16131,1.68737,-472649000,1346961000,0.74025
333441,Monster Beverage Corp,MNST,US61174X1090,52.35,51279126672,6159894.61905,-41252000,1803024000,868118000,-2945254000,7385831000,2013640000,1687091000,2241030000,32.25482,0.20929,1039480750,-1955131000,,,2090067000,,3954297000,748740000,5866323000,-3679956000,0.27264,0.22842,0.28759,1.32834,-3417060000,3968771000,0.53735
86439,MORGAN STANLEY,MS,US6174464486,99.3,160653858062,5534756.83333,-40063000000,-7120000000,-20898000000,14508000000,56324000000,13710000000,9853000000,-22067000000,16.19307,0.00813,1606750000,,,,18350000000,254913000000,,530110000000,101606000000,-5425000000,0.24341,0.17493,0.09697,-2.23962,,,
94993,MOSAIC CO,MOS,US61945C1036,25.88,8246340622,3378657.16667,151600000,1952500000,-1521100000,-695600000,12193800000,830500000,244800000,551700000,34.29523,0.01085,324400000,-931800000,-478100000,,1832400000,1006100000,4759100000,4200500000,11830100000,-460400000,0.06811,0.02008,0.02069,2.25368,-10431500000,1762300000,0.14452
11794908,MPLX LP,MPLX,US55336V1008,44.05,44956748899,1575563.59524,120000000,5589000000,-1871000000,-1972000000,10517000000,5526000000,4233000000,5956000000,10.41674,0.11023,1001000000,-1801000000,-417000000,,6770000000,2827000000,4196000000,22072000000,13886000000,-150000000,0.52544,0.40249,0.30484,1.40704,-3190000000,7327000000,0.69668
333627,MURPHY OIL CORP /DE,MUR,US6267171022,35.3,5326326103,1820921.90476,36516000,1864405000,-819677000,-1081360000,3314590000,932456000,744670000,1094645000,,0.0749,154176000,-2052208000,-115512000,-213478000,1772951000,739000,757448000,1576993000,5502548000,-255909000,0.28132,0.22466,0.13508,1.46997,-329926000,2984664000,0.90046
378192,NASDAQ OMX Group,NDAQ,US6311031081,72.9,41986050567,3297629,79000000,1707000000,-5720000000,-2529000000,6564000000,1121000000,481000000,1904000000,83.00766,0.01592,547691167,-1694000000,-176000000,,1618000000,548000000,7309000000,9797000000,10908000000,-168000000,0.17078,0.07328,0.0441,3.95842,-3749000000,2815000000,0.42885
149288,"Natera, Inc.",NTRA,US6323071042,127.1,15719910007,1458496.07143,,,,,,,,,,,,,,,,,,,,,,,,,,,
378193,National Oilwell Varco Inc.,NOV,US6370711011,16.43,6468604071,3662827.19048,-162000000,771000000,-391000000,-143000000,8899000000,819000000,1057000000,381000000,6.12433,0.09356,394000000,-1194000000,-1194000000,,1142000000,24000000,5844000000,1748000000,6432000000,-37000000,0.09203,0.11878,0.16433,0.36045,-6886000000,2013000000,0.22621
448043,National Retail Properties Inc,NNN,US6374171063,48.44,8896502026,1113164.40476,-2971000,624310000,-531899000,-147488000,853583000,537127000,404506000,,21.76761,0.04635,181773906,-287848000,-45128000,,779847000,4370807000,19353000,4382807000,4194922000,4351000,0.62926,0.47389,0.09643,,-28608000,824975000,0.96648
18322825,NatWest Group plc,NWG,US6390571080,8.99,80835715414,2470516.7381,,,,,,-6000000,-3247000000,,,,,-7000000,,,,,,0,,,,,,,,1000000,
183964,"NetApp, Inc.",NTAP,US64110D1046,119.35,24440813932,1697720.7381,-177000000,1573000000,-558000000,-1371000000,6377000000,1361000000,1085000000,1568000000,22.715,0.11653,206500000,-3174000000,-2140000000,-1034000000,1615000000,3282000000,4321000000,6562000000,929000000,-797000000,0.21342,0.17014,1.16792,1.44516,-1842000000,4535000000,0.71115
1242010,"NetEase, Inc.",NTES,US64110W1027,76.7,49394800000,1711855.69048,-5417035,4994018258,-2918031727,-2525362694,14625055994,3916642438,4157981782,4404444862,11.86107,0.16109,643000000,-4997265737,-2667150519,-2330115217,4348498469,2707028254,19809214037,2766444685,17781197077,-739858943,0.2678,0.28431,0.23384,1.05927,-5711147818,8913908175,0.6095
83548,NETFLIX INC,NFLX,US64110L1061,690.47,296325291719,2941053.78571,-158934000,7158698000,553666000,-8549706000,36304243000,8647874000,7094775000,10156415000,42.31791,0.1445,434828500,-7266880000,-4522653000,-2744227000,9564052000,1800041000,9615553000,13980065000,22112693000,-8103222000,0.23821,0.19543,0.32085,1.43153,-20389489000,15914754000,0.43837
447972,Neurocrine Biosciences Inc,NBIX,US64125C1099,119.85,12102003443,1004647.83333,-125600000,530400000,-382300000,-168900000,2119500000,544700000,339200000,515700000,35.04164,0.10263,99175000,-1538400000,-908200000,-630200000,569400000,,1669800000,0,2509200000,139900000,0.25699,0.16004,0.13518,1.52034,-36400000,2083100000,0.98283
17708500,New Oriental Education & Technology Group Inc.,EDU,US6475811070,60.31,99361621388,2168497.88095,,,,,,,,,33.53014,,,,,,,,286563970,,299118995,,,,,,,,
103736,NEWMONT MINING CORP /DE/,NEM,US6516391066,53.06,60882598021,7183132.28571,-973000000,3823000000,-2199000000,-1876000000,14875000000,2139000000,-1977000000,1010000000,-27.38213,-0.03551,1020250000,-4800000000,-355000000,-484000000,4556000000,104000000,12070000000,9958000000,29563000000,-104000000,0.1438,-0.13291,-0.06687,-0.51088,-7936000000,6939000000,0.46649
188922,NEXTERA ENERGY INC,NEE,US65339F1012,84.28,173225201492,8000392.95238,-334000000,13552000000,-24779000000,10581000000,25850000000,7691000000,6319000000,4471000000,27.41694,0.03421,2055619514,-12942000000,,,13562000000,14139000000,12803000000,82633000000,59436000000,1977000000,0.29752,0.24445,0.10632,0.70755,-5217000000,20633000000,0.79818
13714917,Nextracker Inc.,NXT,n/a,36.84,5354599432,3033116.14286,,,,,4503545000,989776000,508590000,,6.21136,0.19361,85750172,-419548000,-340626000,-78922000,,4688000,1697411000,146923000,1136631000,,0.21978,0.11293,0.44745,,-3094221000,1409324000,0.31294
101814,NIKE INC,NKE,US6541061031,80.9,121298138570,10737855.47619,716000000,7429000000,894000000,-5888000000,51362000000,6311000000,5700000000,8011000000,21.53927,0.14957,1517600000,-16576000000,-16576000000,,7107000000,1006000000,25382000000,8909000000,14430000000,-3583000000,0.12287,0.11098,0.39501,1.40544,-28475000000,22887000000,0.4456
3239067,NIO Inc.,NIO,US62914V1061,5.02,10444430020,46817495.64286,1824549401,-220335258,-1513574074,3910103238,7861504372,-3202273412,-2989089392,-2880101032,-2.85539,-0.18343,1700203886,-3633639813,-1821211035,-1898506403,-2724801857,1363463672,9770494377,3174131165,4108649483,2975257322,-0.40734,-0.38022,-0.72751,0.96354,-7430137971,431366401,0.05487
