SimFin ID,Company,Ticker,ISIN,Revenues,EBIT,Net income,FCF,P/E,ROA,Price Close,MCAP,Volume (SMA 2m),COGS,Avg. shares basic,Gross Profit,Op. Exp.,SG&A,EBITDA,ST debt,Cur. assets,Debt,Equity,Chg. WC,Op. CF,Inv. CF,Net Cash from Equity,Fin. CF,Gross Margin,Operating Margin,Net Margin,ROE,FCF/Net inc.,R&D
6475601,Ingersoll Rand Inc.,IR,US45687V1061,3266800000,1500000,-147400000,586800000,-52.70686,-0.00955,37.19,7787586000,2229191.52381,-2215500000,209200000,1051300000,-1049800000,-611800000,306500000,39800000,3326800000,3856500000,8641800000,274100000,529000000,-12500000,14600000,341500000,0.32181,0.00046,-0.04512,-0.01706,-3.981,
923419,INPHI Corp,IPHI,n/a,511849000,-40294000,-73925000,-19455000,-67.62293,-0.07034,107.38,5576252635,1018869.61905,-229139000,46554530,282710000,-323004000,-96364000,70292000,,416032000,455246000,349411000,-45047000,120467000,-83505000,3383000,-62601000,0.55233,-0.07872,-0.14443,-0.21157,0.26317,-226640000
85652,INTEL CORP,INTC,US4581401001,78955000000,26359000000,23661000000,28060000000,9.15653,0.15511,50.32,214010960000,40226413.61905,-33259000000,4305500000,45696000000,-19337000000,-6016000000,38119000000,2254000000,44390000000,38347000000,82010000000,2280000000,37914000000,-22741000000,-11269000000,-9304000000,0.57876,0.33385,0.29968,0.28851,1.18592,-13221000000
378167,Intercontinental Exchange,ICE,US45866F1049,7411000000,2954000000,2150000000,3547000000,25.69902,0.01733,99.96,54305936033,3297008.11905,-1823000000,552750000,5588000000,-2634000000,-167000000,3615000000,705000000,97435000000,8408000000,17089000000,-313000000,2655000000,-584000000,-1779000000,-1860000000,0.75401,0.3986,0.29011,0.12581,1.64977,
69543,INTERNATIONAL BUSINESS MACHINES CORP,IBM,US4592001014,75499000000,8042000000,7881000000,12912000000,14.06981,0.05111,119.43,111254463588,4171974.33333,-39441000000,928444997,36058000000,-28016000000,-21660000000,14674000000,9289000000,39954000000,64738000000,20688000000,1225000000,15123000000,-32382000000,-456000000,-15590000000,0.4776,0.10652,0.10439,0.38095,1.63837,-6356000000
261549,INTERNATIONAL PAPER CO /NEW/,IP,US4601461035,21284000000,2022000000,634000000,3150000000,26.56056,0.0195,40.62,16861608035,3127122.02381,-14611000000,414559200,6673000000,-4651000000,-3141000000,3327000000,4253000000,6599000000,16068000000,7060000000,431000000,3349000000,-919000000,-116000000,-2330000000,0.31352,0.095,0.02979,0.0898,4.96845,
378168,Interpublic Group,IPG,US4606901001,9725400000,1000600000,453600000,1051800000,15.63279,0.03045,18.29,7131689768,3864131.2381,-8383700000,387700000,1341700000,-341100000,-60800000,1280900000,813400000,6214300000,5572800000,2646300000,-225700000,966000000,-177100000,3700000,-273600000,0.13796,0.10289,0.04664,0.17141,2.31878,
183557,INTUIT INC,INTU,US4612021034,7679000000,2176000000,1826000000,2839000000,43.91404,0.16705,307.23,80435027285,1192492.28571,-1356000000,261000000,6323000000,-4147000000,-2727000000,2394000000,1338000000,7980000000,3369000000,5106000000,132000000,2414000000,-97000000,-112000000,2034000000,0.82341,0.28337,0.23779,0.35762,1.55476,-1392000000
103498,INTUITIVE SURGICAL INC,ISRG,US46120E6023,4357500000,1126900000,1136000000,800100000,69.58642,0.11244,226.96,79680581174,1749607,-1434800000,348300000,2922700000,-1795800000,-1213000000,1368800000,,5899000000,0,8766400000,-223000000,1531700000,-203200000,137700000,-79100000,0.67073,0.25861,0.2607,0.12959,0.70431,-582800000
378170,Invesco Ltd.,IVZ,BMG491BT1088,6481300000,1493000000,468900000,1541000000,10.90151,0.01318,11.15,5119700108,5579429.71429,-3814900000,458450000,2666400000,-1173400000,-642700000,1692700000,6247600000,11075100000,8772700000,14170500000,-284400000,1030100000,-1634100000,-360900000,448600000,0.4114,0.23036,0.07235,0.03309,3.28642,
949710,Invitation Homes Inc.,INVH,US46187W1071,1787147000,451022000,178157000,,87.17201,0.01004,28.63,16048061823,3039044.69048,-676985000,542448618,1110162000,-659140000,-60434000,990394000,8014752000,795613000,8351572000,8343873000,-28539000,682723000,-26469000,559061000,-180096000,0.62119,0.25237,0.09969,0.02135,,
378171,Iron Mountain Incorporated,IRM,US46284V1017,4192784000,805659000,202264000,1188414000,41.03408,0.01408,28.86,8315960486,2419121.47619,-1780283000,287585500,2412501000,-1606842000,-949021000,1481013000,880212000,1897373000,9630328000,1087843000,61711000,975998000,-605423000,724000,378837000,0.57539,0.19215,0.04824,0.18593,5.87556,
1253405,"JD.com, Inc.",JD,US47215P1066,83497692135,739635989,1763510368,2435851576,61.41524,0.04783,74.37,108701348730,12682107.57143,-71278750990,1456318500,12218941144,-11479305154,-4012746162,1583177081,,19525699393,1426956896,14560452743,1124084899,3586784509,-3669015529,,372333758,0.14634,0.00886,0.02112,0.12112,1.38125,-2115878242
89661,JOHNSON & JOHNSON,JNJ,US4781601046,80503000000,20134000000,15185000000,25953000000,25.52263,0.09588,147.17,387472630816,5638949.40476,-27642000000,2633425000,52861000000,-32727000000,-21609000000,27150000000,5332000000,45892000000,30394000000,62978000000,632000000,20735000000,-11092000000,-3272000000,-12637000000,0.65663,0.2501,0.18863,0.24112,1.70912,-11118000000
360440,JOHNSON CONTROLS INC,JCI,IE00BY7QL619,22637000000,1244000000,802000000,575000000,40.91392,0.01943,42.97,31971722235,4854720.19048,-15221000000,763625000,7416000000,-6172000000,-6172000000,2060000000,2423000000,11140000000,8094000000,18873000000,-513000000,2531000000,-479000000,-2226000000,-2335000000,0.32761,0.05495,0.03543,0.04249,0.71696,
243510,JPMORGAN CHASE & CO,JPM,US46625H1005,118903000000,30651000000,23393000000,,13.17634,0.00728,98.56,300371898239,16022926.59524,,3127375000,,,,39281000000,448873000000,,765876000000,264466000000,10093000000,63748000000,-265054000000,-17147000000,427954000000,,0.25778,0.19674,0.08845,,
385619,JUNIPER NETWORKS INC,JNPR,US48203R1041,4425500000,459300000,349300000,454100000,22.31109,0.03996,23.26,7716513443,3218309.78571,-1828900000,335050000,2596600000,-2137300000,-1179700000,673900000,,3001200000,1720100000,4464300000,-178800000,650500000,218200000,-402900000,-777700000,0.58674,0.10378,0.07893,0.07824,1.30003,-957600000
99395,KANSAS CITY SOUTHERN,KSU,US4851703029,2756800000,1054000000,568700000,1227000000,31.38462,0.05528,184.54,17411213917,1077908.28571,-1349600000,96718500,1407200000,-353200000,,1407200000,16300000,1116200000,3781700000,4745000000,-6300000,1087800000,-601400000,-853300000,91200000,0.51045,0.38233,0.20629,0.11985,2.15755,
97995,KELLOGG CO,K,US4878361082,13472000000,1588000000,1090000000,2155000000,19.92572,0.05876,59.63,21777413697,2164019.7619,-9043000000,364230000,4429000000,-2841000000,-2841000000,2063000000,1517000000,4492000000,8446000000,3406000000,224000000,1627000000,586000000,112000000,-1494000000,0.32876,0.11787,0.08091,0.32002,1.97706,
378130,Keurig Dr Pepper Inc.,KDP,US49271V1008,11281000000,2320000000,1164000000,3352000000,34.22008,0.02374,28.31,39837725215,4322171.2619,-4949000000,1407000000,6332000000,-4012000000,-4052000000,2881000000,2256000000,2240000000,14105000000,22923000000,189000000,2333000000,-128000000,0,-2185000000,0.5613,0.20566,0.10318,0.05078,2.87973,
378174,KeyCorp,KEY,US4932671088,6420000000,1407000000,1108000000,-12234000000,11.14958,0.00647,12.68,12375679734,8456703.7619,,974269250,,,,1613000000,1983000000,,15717000000,17542000000,-13988000000,2291000000,-26189000000,-587000000,24350000000,,0.21916,0.17259,0.06316,-11.04152,
186556,"Keysight Technologies, Inc.",KEYS,US49338L1035,4121000000,695000000,605000000,935000000,30.48998,0.08449,98.25,18386443201,1690482.57143,-1679000000,187750000,2442000000,-1747000000,-1096000000,1013000000,,3278000000,1789000000,3354000000,-49000000,941000000,-406000000,-166000000,-229000000,0.59257,0.16865,0.14681,0.18038,1.54545,-698000000
384594,KIMBERLY CLARK CORP,KMB,US4943681035,18844000000,3495000000,2559000000,4544000000,19.59803,0.15823,146.62,50004334013,1518636.14286,-12155000000,342050000,6689000000,-3194000000,-3391000000,4356000000,850000000,5904000000,8073000000,495000000,525000000,4093000000,-1210000000,-530000000,-1946000000,0.35497,0.18547,0.1358,5.1697,1.77569,
378175,Kimco Realty,KIM,US49446R1095,1107661000,399183000,977145000,579694000,5.59563,0.08453,12.85,5557671697,5154664.47619,-169216000,425505250,938445000,-539262000,-91999000,679452000,,451837000,0,5636317000,-22382000,507546000,76695000,203182000,-496545000,0.84723,0.36038,0.88217,0.17337,0.59325,
88392,"KINDER MORGAN, INC.",KMI,US49456B1017,12232000000,3687000000,173000000,4876000000,173.94152,0.00241,13.29,30082389254,12548942.30952,-2642000000,2264250000,9590000000,-5903000000,-596000000,6023000000,3006000000,2490000000,32982000000,32892000000,31000000,4882000000,-160000000,-50000000,-4421000000,0.78401,0.30142,0.01414,0.00526,28.18497,
3308077,KINROSS GOLD CORP,KGC,CA4969024047,3497300000,629300000,718600000,574100000,16.29419,0.07918,9.35,11820980600,16502169.16667,-1778900000,1252300000,1718400000,-1089100000,-135800000,1360600000,57900000,1824700000,2733900000,5332600000,40100000,1224900000,-1026600000,,25100000,0.49135,0.17994,0.20547,0.13476,0.79891,-113500000
805180,KKR & Co. Inc.,KKR,US48251W1045,2184045000,152816000,166077000,,119.13505,0.00267,35.4,19793586763,3293896.2381,-1292548000,554972661,891497000,-738681000,-673935000,,,59093885000,28676899000,29394662000,-438311000,-5306250000,-137877000,-289718000,6000478000,0.40819,0.06997,0.07604,0.00565,,
132518,KLA TENCOR CORP,KLAC,US4824801009,5806424000,1758850000,1216656000,1947027000,23.26072,0.13111,180.49,28059236028,1336661.09524,-2449561000,156797000,3356863000,-1598013000,-734149000,2106899000,0,4723545000,3469670000,2681010000,-108883000,1778850000,-258874000,-753450000,-1299635000,0.57813,0.30291,0.20954,0.45381,1.60031,-863864000
993639,Knight-Swift Transportation Holdings Inc.,KNX,US4990491049,4582828000,409391000,287678000,355065000,24.91628,0.03475,42.06,7158761229,2110765.2619,-2146605000,170420000,2436223000,-2026832000,-294456000,894859000,403738000,829500000,686917000,5765589000,-95851000,860142000,-612890000,-16794000,-196385000,0.5316,0.08933,0.06277,0.0499,1.23424,
693432,Kraft Heinz Co,KHC,US5007541064,25417000000,4985000000,-192000000,6544000000,-195.05073,-0.00195,30.64,37459808059,6145524,-17053000000,1222250000,8364000000,-3379000000,-3379000000,5975000000,763000000,8776000000,28860000000,49165000000,630000000,4443000000,1292000000,,-4373000000,0.32907,0.19613,-0.00755,-0.00391,-34.08333,
258154,KROGER CO,KR,US5010441013,126584000000,2676000000,2099000000,4221000000,13.13217,0.04471,32.51,25173299833,7853901.07143,-98649000000,794125000,27935000000,-25259000000,-22564000000,5371000000,1095000000,12175000000,13471000000,9328000000,968000000,6641000000,-2836000000,-772000000,-1488000000,0.22068,0.02114,0.01658,0.22502,2.01096,
248838,"L3HARRIS TECHNOLOGIES, INC.",LHX,US5024311095,11962000000,864000000,753000000,1047000000,38.27701,0.01976,185.44,40091273863,1349014.2619,-8757000000,142850000,3205000000,-2341000000,-2341000000,1182000000,668000000,6926000000,7192000000,22226000000,-64000000,1108000000,1318000000,-2087000000,-2417000000,0.26793,0.07223,0.06295,0.03419,1.39044,
101897,LAM RESEARCH CORP,LRCX,US5128071082,10044736000,2673802000,2251753000,2490438000,19.67294,0.15466,30.59,44546756328,17806744.28571,-5436043000,1448140000,4608693000,-1934891000,-682479000,2942327000,839877000,10853535000,5810725000,5172494000,-571875000,2126451000,-244084000,-1276126000,-623930000,0.45882,0.26619,0.22417,0.43533,1.106,-1252412000
1077538,"Lamb Weston Holdings, Inc.",LW,US5132721045,3792400000,556900000,365900000,610900000,28.06682,0.07848,70.1,10257378504,1030583.2381,-2897200000,146200000,895200000,-338300000,-338300000,740900000,547500000,2302600000,3540100000,240000000,-33900000,574000000,-346000000,-28900000,1125000000,0.23605,0.14685,0.09648,1.52458,1.66958,
1076498,LAS VEGAS SANDS CORP,LVS,US5178341070,8639000000,1048000000,341000000,195000000,110.32205,0.01572,49.08,37487467289,6352246.78571,-4470000000,766500000,4169000000,-3121000000,-1338000000,2198000000,71000000,3772000000,13838000000,4525000000,-661000000,1120000000,-1459000000,-367000000,-634000000,0.48258,0.12131,0.03947,0.07536,0.57185,-30000000
378178,Leggett & Platt,LEG,US5246601075,4274800000,412400000,226000000,630100000,26.89836,0.04932,44.93,5948413806,1210955.21429,-3357800000,135300000,917000000,-504600000,-447800000,602000000,51100000,1410300000,2134300000,1214600000,68900000,586800000,-132500000,-12400000,-522700000,0.21451,0.09647,0.05287,0.18607,2.78805,
80077,LENNAR CORP /NEW/,LEN,US5260571048,22621299000,2641161000,2103528000,3980776000,11.66755,0.07177,75.64,24397340641,2592987.07143,-19636709000,324471498,2984590000,-343429000,-355956000,2736839000,,19655151000,7495674000,16632624000,643480000,3223036000,-62860000,-718079000,-2524363000,0.13194,0.11676,0.09299,0.12647,1.89243,
705588,LEVI STRAUSS & CO,LEVI,US52736R1023,5019357000,100774000,8945000,121828000,584.16251,0.00163,13.2,5242016868,1195403.64286,-2392236000,395858611,2627121000,-2526347000,-2526347000,236976000,525585000,3052353000,2024569000,1165206000,91192000,291739000,-207717000,-65270000,513560000,0.5234,0.02008,0.00178,0.00768,13.61968,
670717,Liberty Global plc,LBTYA,GB00B8W67662,11421800000,1413800000,11887000000,2126500000,1.18638,0.2511,21.79,12935520148,1297857.2619,-3222100000,647199775,8199700000,-6785900000,-3665900000,4533800000,1867700000,8639800000,12243600000,12550500000,-1268000000,3719600000,6533600000,-3408900000,-7134100000,0.7179,0.12378,1.04073,0.94713,0.17889,
378181,Lilly (Eli) & Co.,LLY,US5324571083,22949800000,6201900000,5618100000,6775400000,24.68933,0.13387,152.47,145833037619,2961946.85714,-4894700000,909734000,18055100000,-11853200000,-6108600000,7428600000,1263800000,14581900000,16328200000,4272000000,-652400000,6351600000,-1736500000,-1400000000,-4373000000,0.78672,0.27024,0.2448,1.3151,1.20599,-5744600000
243942,LINCOLN NATIONAL CORP,LNC,US5341871094,16925000000,502000000,229000000,,28.68158,0.00067,33.47,6468014576,1754428.7381,,196237849,,,,,,,6736000000,20731000000,,847000000,-8804000000,-481000000,8844000000,,0.02966,0.01353,0.01105,,
1117109,LINDE PLC,LIN,IE00BZ12WP82,27196000000,3477000000,2277000000,5667000000,58.63838,0.02652,250.39,131544898412,1713880.28571,-15710000000,533246500,11486000000,-8009000000,-3315000000,8000000000,6402000000,12073000000,17480000000,47937000000,438000000,7157000000,-2899000000,-3194000000,-1797000000,0.42234,0.12785,0.08373,0.0475,2.4888,-171000000
682157,"Live Nation Entertainment, Inc.",LYV,US5380341090,8102909000,-585052000,-796807000,-587350000,-15.51015,-0.06856,58.56,12722439741,2209918.38095,-6056541000,211041658,2046368000,-2631420000,-2004496000,-98952000,63885000,4433194000,4894973000,1017758000,-132693000,-213900000,-599987000,15311000,1888897000,0.25255,-0.0722,-0.09834,-0.7829,0.73713,
936620,"Livongo Health, Inc.",LVGO,n/a,257997000,-36303000,-33206000,-81165000,-346.90573,-0.03165,127.98,12837417840,4269645.09524,-62709000,90009000,195288000,-231591000,-171228000,-31808000,,951261000,396446000,578124000,-43621000,-23035000,-158028000,385500000,829263000,0.75694,-0.14071,-0.12871,-0.05744,2.44429,-60363000
124743,LKQ CORP,LKQ,US5018892084,11784891000,918467000,556579000,1653526000,17.37767,0.04625,31.61,9618688422,2754749.88095,-7163668000,305980500,4621223000,-3702756000,-3422580000,1224821000,93200000,4106973000,4363155000,5172018000,438078000,1338681000,-224054000,-189057000,-1018835000,0.39213,0.07794,0.04723,0.10761,2.97087,
103644,LOCKHEED MARTIN CORP,LMT,US5398301094,62920000000,8462000000,6449000000,9508000000,17.25829,0.13001,395.94,110681879277,1025256.11905,-54430000000,281100000,8490000000,,,9694000000,500000000,19570000000,12674000000,3786000000,245000000,8476000000,-1365000000,-1715000000,-5423000000,0.13493,0.13449,0.1025,1.70338,1.47434,
186050,LOWES COMPANIES INC,LOW,US5486611073,80392000000,8464000000,5724000000,14632000000,21.73147,0.11058,163.78,123774449614,4103099.61905,-53954000000,759500000,26438000000,-17974000000,-16673000000,9937000000,1609000000,27717000000,21806000000,4356000000,4240000000,12465000000,-2471000000,-2380000000,-155000000,0.32886,0.10528,0.0712,1.31405,2.55625,
90670,lululemon athletica inc.,LULU,US5500211090,3868533000,760940000,539436000,427509227,73.2002,0.15439,303.11,37864741566,1833795.02381,-1728760000,130272250,2139773000,-1379046456,-1373272933,936627000,148019860,1489755000,780845976,2001102000,-83444000,679336000,-691762000,-72002300,-88345000,0.55312,0.1967,0.13944,0.26957,0.79251,
373834,"Lumen Technologies, Inc.",LUMN,US5502411037,21596000000,3680000000,1216000000,5105000000,9.72559,0.01895,11,12072916922,11876756.85714,-9578000000,1075119750,12018000000,-8338000000,-3571000000,8447000000,2885000000,4858000000,34299000000,13462000000,-102000000,6845000000,-3751000000,,-1750000000,0.55649,0.1704,0.05631,0.09033,4.19819,
183087,Lumentum Holdings Inc.,LITE,US55024U1097,1678600000,216400000,135500000,352400000,39.70886,0.04115,70.89,5330928000,1408759.11905,-1028400000,75900000,650200000,-433800000,-235200000,329700000,0,2050000000,1120300000,1749200000,53800000,524300000,-987700000,-189400000,328800000,0.38735,0.12892,0.08072,0.07746,2.60074,-198600000
939173,"Lyft, Inc.",LYFT,US55087P1049,3267725000,-1774276000,-1654714000,-1905720000,-5.71987,-0.31733,31.24,9749397350,9445990.16667,-2406548000,302969000,861177000,-2635453000,-1608766000,-1640126000,,3096206000,623360000,2296559000,-161369000,-994839000,987300000,2528750000,519356000,0.26354,-0.54297,-0.50638,-0.72052,1.15169,-1026687000
378183,LyondellBasell,LYB,NL0009434992,29941000000,2565000000,2028000000,2513000000,14.65621,0.0643,79.9,26673758792,1997145.54762,-26075000000,372000000,3866000000,-1301000000,-1193000000,3925000000,662000000,10477000000,14336000000,7493000000,990000000,4952000000,-2749000000,-3244000000,-942000000,0.12912,0.08567,0.06773,0.27065,1.23915,-108000000
918211,MAGELLAN MIDSTREAM PARTNERS LP,MMP,US5590801065,2640492000,1186271000,980890000,1040905000,8.56324,0.12102,37,8337987000,1120146.35714,-1211796000,227016000,1428696000,-240508000,-177348000,1430078000,,317244000,4792649000,2454738000,24589000,1313872000,-523881000,-201982000,-812081000,0.54107,0.44926,0.37148,0.39959,1.06118,
353184,Marathon Petroleum Corp,MPC,US56585A1025,102374000000,3635000000,-7687000000,-1464000000,-2.71497,-0.09087,32.12,20900338400,7420794.52381,-91199000000,649750000,11175000000,-7776000000,-3190000000,7365000000,1715000000,14643000000,32166000000,31817000000,-3004000000,4966000000,-5458000000,-552000000,336000000,0.10916,0.03551,-0.07509,-0.2416,0.19045,
98192,MARRIOTT INTERNATIONAL INC /MD/,MAR,US5719032022,16800000000,801000000,463000000,1868000000,73.76352,0.01803,104.41,33861736876,2817965.54762,-14611000000,327100000,2189000000,-1388000000,-935000000,1333000000,1665000000,4113000000,11798000000,-79000000,414000000,2452000000,31000000,-1181000000,-503000000,0.1303,0.04768,0.02756,-5.86076,4.03456,
85544,"MARSH & MCLENNAN COMPANIES, INC.",MMC,US5717481023,17072000000,3014000000,2020000000,3156000000,29.51377,0.06279,117.88,59709675652,1579710.54762,,505750000,,,,3713000000,1216000000,,13201000000,8392000000,-386000000,2698000000,-805000000,-269000000,-1397000000,,0.17655,0.11832,0.24071,1.56238,
198029,MARVELL TECHNOLOGY GROUP LTD,MRVL,US5738741041,2801079000,-248330000,1419246000,-1039082000,18.1836,0.12989,38.7,25936740000,7978815.71429,-1470110000,666847750,1330969000,-1579299000,-475406000,-75823000,448248000,1632087000,1440684000,8417537000,-74727000,522799000,544002000,-325202000,-808763000,0.47516,-0.08866,0.50668,0.16861,-0.73214,-1103893000
255010,MASCO CORP /DE/,MAS,US5745991068,6212000000,1050000000,1333000000,1606000000,11.88345,0.25141,57.55,15051169420,1746643.2381,-3975000000,275250000,2237000000,-1187000000,-1187000000,1209000000,,3225000000,2372000000,37000000,298000000,910000000,1444000000,-1174000000,-1599000000,0.36011,0.16903,0.21458,36.02703,1.2048,
331628,Mastercard Inc,MA,US57636Q1040,16225000000,9000000000,7321000000,9997000000,46.87389,0.22788,339.43,340699584624,3637457.83333,,1006500000,,-7225000000,-6653000000,9572000000,,19381000000,12498000000,6548000000,-491000000,8652000000,-1712000000,-4039000000,-1016000000,,0.5547,0.45122,1.11805,1.36552,
647179,"Match Group, Inc.",MTCH,US57667L1070,2188752000,687080000,510547000,682164000,38.41291,0.21867,107.56,30562440548,3103245.09524,-573042000,182893456,1615710000,-928630000,-717881000,737272000,,451748000,3527660000,-1707994000,-31330000,701671000,-2485080000,-273135000,28937000,0.73819,0.31391,0.23326,-0.29892,1.33614,-160705000
153611,MAXIM INTEGRATED PRODUCTS INC,MXIM,,2191395000,686394000,654694000,672331000,27.5391,0.18039,66.94,17852577290,3738406.90476,-758743000,269341000,1432652000,-746258000,-296722000,794927000,,2317829000,994022000,1657457000,-79341000,800855000,-32049000,-379681000,-940720000,0.65376,0.31322,0.29876,0.395,1.02694,-440166000
243628,MCDONALDS CORP,MCD,US5801351017,19255500000,7356600000,4770800000,7320000000,34.9245,0.09553,222.58,165622337566,3072230.14286,-9310000000,748575000,9945500000,-2588900000,-2289500000,9030600000,4086600000,6609400000,38762200000,-9463100000,-1199300000,5508900000,-2314800000,-3560100000,-1064300000,0.5165,0.38205,0.24776,-0.50415,1.53433,
380928,MCKESSON CORP,MCK,US58155Q1031,231002000000,2836000000,921000000,3164000000,28.7044,0.01597,151.5,24571748792,1044140.64286,-219066000000,174500000,11936000000,-9100000000,-9264000000,3746000000,1053000000,38682000000,7448000000,7067000000,-267000000,3363000000,-580000000,-1165000000,-1801000000,0.05167,0.01228,0.00399,0.13032,3.4354,
949729,MEDICAL PROPERTIES TRUST INC,MPW,US58463J3041,1067168000,739507000,409884000,1277170000,21.21616,0.02653,17.55,9280957269,3659188.85714,,495508000,,-327661000,-116091000,954867000,,3792429000,7795890000,7067277000,72677000,585077000,-5457326000,2303644000,4794836000,,0.69296,0.38409,0.058,3.11593,
73420,Medtronic plc,MDT,IE00BTN1Y115,27927000000,4281000000,4412000000,4545000000,32.76757,0.04698,107.81,144919847288,4571572.09524,-9563000000,1340975000,18364000000,-14083000000,-9983000000,6956000000,5823000000,24509000000,28690000000,50443000000,-407000000,6002000000,-2644000000,,-1965000000,0.65757,0.15329,0.15798,0.08747,1.03015,-2365000000
18591362,Melco Resorts & Entertainment Limited,MLCO,US5854641009,,,,,,,18.09,26348952271,3286881.16667,,,,,,,430206000,2076197570,,2296273415,157000000,2217000000,432000000,,2888000000,,,,,,
825113,Mercedes-Benz Group AG,MBG.DE,n/a,174736578479,2148307555,-324897033,7726761826,-151.59664,-0.001,46.04,49253592000,3545851.09524,-147639099575,1069825000,27097478903,-27363364245,-17389819727,11618930219,67955246056,136289367390,173567831138,64824018105,5389593147,16255787468,-9617631464,25526392,4013439899,0.15508,0.01229,-0.00186,-0.00501,-23.78219,-7276955001
262201,"Merck & Co., Inc.",MRK,US58933Y1055,47194000000,12569000000,10478000000,11583000000,20.76289,0.11563,81.72,216610680092,8420492.16667,-14130000000,2662182000,33064000000,-20495000000,-10411000000,16219000000,4718000000,29343000000,30874000000,27744000000,-2882000000,13094000000,-3082000000,-3639000000,-5516000000,0.7006,0.26633,0.22202,0.37767,1.10546,-10084000000
121021,"Meta Platforms, Inc.",META,US30303M1027,75158000000,27899000000,23520000000,22075000000,30.89367,0.16837,254.82,725935246743,25560833.47619,-13934000000,2851500000,61224000000,-33325000000,-17422000000,34084000000,,68130000000,0,110447000000,-2534000000,33268000000,-17373000000,-5062000000,-8219000000,0.8146,0.3712,0.31294,0.21295,0.93856,-15903000000
380562,METLIFE INC,MET,US59156R1086,68230000000,8594000000,7122000000,,5.06627,0.00928,39.32,35689288124,5372570.2619,,917650000,,,,,303000000,,14816000000,75940000000,,12020000000,-22172000000,-563000000,16155000000,,0.12596,0.10438,0.09378,,
139431,MGM Resorts International,MGM,US5529531015,9042144000,1922841000,1924056000,9638576000,5.90776,0.05135,22.52,11108691903,19896099.35714,-2970832000,504744750,6071312000,-4148471000,-2099551000,3193784000,,6370768000,11339561000,12407577000,-800646000,-242934000,6738114000,-1103421000,-2823992000,0.67145,0.21265,0.21279,0.15507,5.00951,
333440,MICROCHIP TECHNOLOGY INC,MCHP,US5950171042,5261300000,732700000,643500000,1403600000,38.83005,0.03779,51.76,26133780833,4711146.85714,-2036100000,482750000,3225200000,-2492500000,-655000000,1934000000,1596300000,2135000000,9326300000,5501300000,6100000,1665000000,-123800000,62500000,-1597000000,0.613,0.13926,0.12231,0.11697,2.1812,-856700000
60906,MICRON TECHNOLOGY INC,MU,US5951121038,20249000000,2496000000,2260000000,961000000,24.99937,0.04346,50.98,56740740000,19020122.14286,-14370000000,1108250000,5879000000,-3383000000,-862000000,7995000000,330000000,17899000000,6686000000,37918000000,722000000,8268000000,-5951000000,-138000000,757000000,0.29034,0.12327,0.11161,0.0596,0.42522,-2593000000
59265,MICROSOFT CORP,MSFT,US5949181045,143015000000,52959000000,44281000000,55374000000,34.8715,0.14696,202.91,1535552457041,36107475.19048,-46078000000,7610000000,96937000000,-43978000000,-24709000000,65755000000,3749000000,181915000000,63327000000,118304000000,-3695000000,60675000000,-12223000000,-21625000000,-46031000000,0.67781,0.3703,0.30962,0.3743,1.25051,-19269000000
917766,"Moderna, Inc.",MRNA,US60770K1079,105841000,-512940000,-487253000,-510148000,-48.7265,-0.13977,67.89,26788501382,15321826.66667,,349714740,,-618781000,-114550000,-481691000,,2796744000,68136000,2946885000,9904000,-332887000,-59824000,149826000,2002715000,,-4.84633,-4.60363,-0.16535,1.04699,-504231000
248956,MOLSON COORS BREWING CO,TAP,US60871R2094,9934000000,1335700000,-161100000,2017400000,-47.1656,-0.00563,35.06,6981452713,1860692.64286,-6141000000,216725000,3793000000,-2457300000,-2457300000,2259200000,613000000,2542700000,8686700000,13268000000,75300000,2129200000,-607000000,4200000,-1220900000,0.38182,0.13446,-0.01622,-0.01214,-12.52266,
378190,Mondelez International,MDLZ,US6092071058,25886000000,3351000000,3446000000,4314000000,23.86932,0.05368,57.21,81715236660,5946897.38095,-15829000000,1437750000,10057000000,-6706000000,-6206000000,4409000000,3700000000,7995000000,19704000000,26097000000,707000000,4477000000,-1730000000,-1260000000,-2329000000,0.38851,0.12945,0.13312,0.13205,1.25189,
333441,Monster Beverage Corp,MNST,US61174X1090,4306776000,1484740000,1144081000,1586905000,37.82213,0.22028,40.35,42560893112,4016105.28571,-1726341000,1072406000,2580435000,-1095695000,,1549167000,,2371450000,0,4221540000,-177588000,1099435000,-19988000,-1024586000,-1030760000,0.59916,0.34475,0.26565,0.27101,1.38706,
86439,MORGAN STANLEY,MS,US6174464486,43790000000,11944000000,8782000000,21409000000,8.97199,0.009,50.25,79232238240,8243485.69048,,1568000000,,,,14764000000,224759000000,,430223000000,88009000000,5840000000,20227000000,-49357000000,-4358000000,56894000000,,0.27276,0.20055,0.09979,2.43783,
94993,MOSAIC CO,MOS,US61945C1036,,57200000,-1120700000,1288300000,-6.53829,-0.05892,19.26,7301273650,4362467.21429,,380450000,659000000,-601800000,-345500000,934300000,669200000,4055600000,5197100000,8663700000,1889400000,1767200000,-1200900000,-149900000,206900000,,,,-0.12936,-1.14955,
333970,"Motorola Solutions, Inc.",MSI,US6200763075,7643000000,1480000000,842000000,2029000000,31.84735,0.08116,158.18,26856922213,1140517.78571,-3863000000,169525000,3780000000,-2300000000,-1365000000,1880000000,517000000,4086000000,5628000000,-815000000,211000000,1838000000,-585000000,-388000000,-850000000,0.49457,0.19364,0.11017,-1.03313,2.40974,-683000000
